ticker,displayName,securityType,isCore,yahooSymbol,localEvents,reachable,epsQuarters,revQuarters,hasTtmRevenue,hasTtmEbitda,priceBars,priceReachable,state,reasons
KMPUR TI,"Kimteks Poliüretan Sanayi ve Ticaret A.S.",operating,false,KMPUR.IS,0,true,0,4,true,true,19,true,PARTIAL,no-past-quarters
002254 C1,"Tayho Advanced Materials Group Co.",operating,false,002254.SZ,4,true,4,3,true,true,22,true,OK,
002549 C1,"Hunan Kaimeite Gases Co.",operating,false,002549.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
PILBF US,"PLS Group",operating,false,PILBF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
002324 C1,"Shanghai Pret Composites Co.",operating,false,002324.SZ,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
W25 GR,"West African Resources",operating,false,W25.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
9DC GR,"Daicel",operating,false,9DC.SG,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
NM5 GR,"Nickel Industries",operating,false,NM5.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
SICAGEN IN,"Sicagen India",operating,false,SICAGEN.NS,1,true,1,0,true,true,21,true,OK,
3636 HK,"Yunnan Jinxun Resources Co",operating,false,3636.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
NCML IN,"Nilachal Carbo Metalicks",operating,false,NCML.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
600188 CH,"Yankuang Energy Group Company",operating,false,600188.SS,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
PC6 GR,"PetroChina Company",operating,false,PC6.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
SUBCY US,"Subsea 7 S.A.",operating,false,SUBCY,2,true,2,4,true,true,19,true,OK,
ALD AU,"Ampol",operating,false,ALD.AX,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
300191 C1,"Sino Geophysical Co.",operating,false,300191.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
MATD LN,"Petro Matad",operating,false,MATD.L,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
OD3 GR,"Odfjell Drilling",operating,false,OD3.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
KEL CN,"Kelt Exploration",operating,false,KEL.TO,4,true,4,4,true,true,19,true,OK,
CJ CN,"Cardinal Energy",operating,false,CJ.TO,3,true,3,4,true,true,19,true,OK,
VBO GR,"CGN Mining Company",operating,false,VBO.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
2302 HK,"CNNC International",operating,false,2302.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
PRS NO,"Prosafe SE",operating,false,PRS.OL,4,true,4,4,true,true,20,true,OK,
YLLXF US,"Yellow Cake",operating,false,YLLXF,0,true,0,0,true,false,19,true,PARTIAL,no-past-quarters
494 GR,"Predictive Discovery",developer,false,494.F,0,true,0,0,false,true,21,true,PARTIAL,no-past-quarters
CMCX LN,"CMC Markets",operating,false,CMCX.L,0,true,0,0,true,false,20,true,PARTIAL,no-past-quarters
8600 JP,"TOMONY Holdings",operating,false,8600.T,2,true,2,0,true,false,21,true,OK,
JAM LN,"JPMorgan American Investment Trust",operating,false,JAM.L,0,true,0,0,true,false,21,true,PARTIAL,no-past-quarters
601066 CH,"CSC Financial Co.",operating,false,601066.SS,0,true,0,3,true,false,22,true,PARTIAL,no-past-quarters
064850 KS,"FnGuide",operating,false,064850.KQ,1,true,1,1,true,true,21,true,OK,
000540 KS,"Heungkuk Fire&Marine Insurance Co.",operating,false,000540.KS,0,true,0,1,true,true,21,true,PARTIAL,no-past-quarters
030210 KS,"Daol Investment & Securities Co.",operating,false,030210.KS,0,true,0,4,true,false,21,true,PARTIAL,no-past-quarters
ZION US,"Zions Bancorporation, National Association",operating,false,ZION,4,true,4,3,true,false,19,true,OK,
CBR GR,"The Chiba Bank",operating,false,CBR.F,0,true,0,4,true,false,21,true,PARTIAL,no-past-quarters
NSI LN,"New Star Investment Trust",operating,false,NSI.L,0,true,0,0,true,false,21,true,PARTIAL,no-past-quarters
KALIND IN,"Kalind",operating,false,KALIND.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
CS0 GR,"CSC Financial Co.",operating,false,CS0.F,0,true,0,0,true,false,21,true,PARTIAL,no-past-quarters
FKKFY US,"Fukuoka Financial Group",operating,false,FKKFY,0,true,0,0,true,false,19,true,PARTIAL,no-past-quarters
DFY CN,"Definity Financial",operating,false,DFY.TO,4,true,4,4,true,true,19,true,OK,
GOT LN,"Global Opportunities Trust",operating,false,GOT.L,0,true,0,0,true,false,21,true,PARTIAL,no-past-quarters
AMG US,"Affiliated Managers Group",operating,false,AMG,4,true,4,4,true,true,19,true,OK,
NVAK GR,"Thanachart Capital Public Company",operating,false,NVAK.F,0,true,0,4,true,false,21,true,PARTIAL,no-past-quarters
2GN GR,"Guangzhou Rural Commercial Bank Co.",operating,false,2GN.F,0,true,0,0,true,false,21,true,PARTIAL,no-past-quarters
AEET LN,"Parvus Energy Efficiency Trust",operating,false,AEET.L,0,true,0,0,true,false,21,true,PARTIAL,no-past-quarters
AMPL IN,"AMPL Capital",operating,false,AMPL.BO,0,true,0,0,true,false,21,true,PARTIAL,no-past-quarters
3KD GR,"Merchants Bancorp",operating,false,3KD.F,0,true,0,4,true,false,20,true,PARTIAL,no-past-quarters
OFP GR,"OFG Bancorp",operating,false,OFP.F,0,true,0,3,true,false,21,true,PARTIAL,no-past-quarters
LCSHY US,"Lancashire Holdings",operating,false,LCSHY,0,true,0,1,true,true,19,true,PARTIAL,no-past-quarters
353810 KS,"EASY BIO,Inc.",operating,false,353810.KQ,0,true,0,4,false,false,21,true,PARTIAL,no-past-quarters|no-fundamentals
304360 KS,"S.Biomedics Co.",operating,false,304360.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
318060 KS,"Graphy",operating,false,318060.KQ,1,true,1,2,true,true,21,true,OK,
144510 KS,"GC Cell",operating,false,144510.KQ,2,true,2,1,true,true,21,true,OK,
071200 KS,"INFINITT Healthcare Co.",operating,false,071200.KQ,0,true,0,0,false,false,21,true,PARTIAL,no-past-quarters|no-fundamentals
ABVX FP,"ABIVAX Société Anonyme",operating,false,ABVX.PA,2,true,2,4,true,true,20,true,OK,
CVGU GR,"CSPC Pharmaceutical Group",operating,false,CVGU.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
BTL GR,"Baxter International",operating,false,BTL.F,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
194A JP,"WOLVES HAND CO",operating,false,194A.T,2,true,2,0,true,true,21,true,OK,
ABVX AV,"ABIVAX Société Anonyme",operating,false,ABVX.VI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
CORT US,"Corcept Therapeutics Incorporated",operating,false,CORT,4,true,4,4,true,true,19,true,OK,
KOPRAN IN,"Kopran",operating,false,KOPRAN.BO,2,true,2,2,true,true,21,true,OK,
300595 C1,"Autek China",operating,false,300595.SZ,4,true,4,3,true,true,22,true,OK,
SGRY US,"Surgery Partners",operating,false,SGRY,4,true,4,4,true,true,19,true,OK,
6L8 GR,"Pulse Biosciences",operating,false,6L8.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
NVCR US,"NovoCure",operating,false,NVCR,4,true,4,4,true,true,19,true,OK,
ADMA US,"ADMA Biologics",operating,false,ADMA,4,true,4,4,true,true,19,true,OK,
1IOVA IM,"IOVANCE BIOTHERAPEUTICS",operating,false,1IOVA.MI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
6609 HK,"Shanghai HeartCare Medical Technology Corporation",operating,false,6609.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
IDRSF US,"Idorsia",operating,false,IDRSF,0,true,0,3,true,true,19,true,PARTIAL,no-past-quarters
PGEN US,"Precigen",operating,false,PGEN,4,true,4,4,true,true,19,true,OK,
RTEZ US,"REST EZ",operating,false,RTEZ,0,true,0,0,false,false,19,true,PARTIAL,no-past-quarters|no-fundamentals
7004 JP,"Kanadevia",operating,false,7004.T,2,true,2,0,true,true,21,true,OK,
028100 KS,"Dong-Ah Geological Engineering Company",operating,false,028100.KS,0,true,0,1,true,true,21,true,PARTIAL,no-past-quarters
004365 KS,"Sebang Co.",operating,false,004365.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
U1AL34 BZ,"United Airlines Holdings",operating,false,U1AL34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
0008Z0 KS,"S&SYS",operating,false,0008Z0.KQ,1,true,1,2,true,true,21,true,OK,
290690 KS,"Solux Co.",operating,false,290690.KQ,1,true,1,1,true,true,21,true,OK,
378340 KS,"Philenergy Co.",operating,false,378340.KQ,0,true,0,0,false,false,21,true,PARTIAL,no-past-quarters|no-fundamentals
PTMP IJ,"PT Mitra Pack Tbk",operating,false,PTMP.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
448280 KS,"ECOEYE",operating,false,448280.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
114190 KS,"KANGWON ENERGY Co.",operating,false,114190.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
6516 JP,"Sanyo Denki Co.",operating,false,6516.T,2,true,2,0,true,true,21,true,OK,
000650 KS,"Chunil Express Co.",operating,false,000650.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
1SKFB IM,"SKF",operating,false,1SKFB.MI,0,true,0,3,false,true,20,true,PARTIAL,no-past-quarters
TNU3 GR,"Getlink SE",operating,false,TNU3.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
603713 CH,"Milkyway Intelligent Supply Chain Service GroupCo.",operating,false,603713.SS,0,true,0,3,true,true,22,true,PARTIAL,no-past-quarters
AVX GR,"Advanced Energy Industries",operating,false,AVX.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
SALZERELEC IN,"SALZER ELECTRONICS",operating,false,SALZERELEC.BO,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
4224 JP,"Lonseal",operating,false,4224.T,2,true,2,0,true,true,21,true,OK,
0038 HK,"First Tractor Company",operating,false,0038.HK,2,true,2,0,true,true,21,true,OK,
8341 TT,"Sunny Friend Environmental Technology Co.",operating,false,8341.TW,3,true,3,2,true,true,22,true,OK,
MANAS TI,"Manas Enerji Yonetimi Sanayi Ve Ticaret Anonim Sirketi",operating,false,MANAS.IS,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
002993 C1,"Dongguan Aohai Technology Co.",operating,false,002993.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
6208 JP,"Ishikawa Seisakusho",operating,false,6208.T,2,true,2,0,true,true,21,true,OK,
1905 JP,"Tenox",operating,false,1905.T,2,true,2,0,true,true,21,true,OK,
KSX GR,"Knight-Swift Transportation Holdings",operating,false,KSX.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
AAL US,"American Airlines Group",operating,false,AAL,4,true,4,4,true,true,20,true,OK,
1HII IM,"Huntington Ing",operating,false,1HII.MI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
601882 CH,"Ningbo Haitian Precision Machinery Co.,Ltd.",operating,false,601882.SS,0,true,0,3,true,true,22,true,PARTIAL,no-past-quarters
002633 C1,"Shenke Slide Bearing",operating,false,002633.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
605069 CH,"Beijing ZEHO Waterfront Ecological Environment Treatment Co.",operating,false,605069.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
600302 CH,"Xi'an Typical Industries Co.,Ltd",operating,false,600302.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
BK8N GR,"NV Bekaert",operating,false,BK8N.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
688517 CH,"JinGuan Electric Co.",operating,false,688517.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
6835 TT,"Complex Micro Interconnection Co.,Ltd.",operating,false,6835.TW,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
001277 C1,"Zhengzhou Suda Industry Machinery Service Co.",operating,false,001277.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
002295 C1,"Guangdong JingYi Metal CO.,Ltd",operating,false,002295.SZ,0,true,0,1,true,true,22,true,PARTIAL,no-past-quarters
300865 C1,"Chengdu Dahongli Machinery Co.,Ltd.",operating,false,300865.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
0G8 GR,"Socionext",operating,false,0G8.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
SANSERA IN,"Sansera Engineering",operating,false,SANSERA.BO,4,true,4,4,true,true,21,true,OK,
0011T0 KS,"CHAEVI",operating,false,0011T0.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
003720 KS,"Samyoung Co.,Ltd.",operating,false,003720.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
MCD US,"McDonald's",operating,false,MCD,4,true,4,4,true,true,20,true,OK,
035150 KS,"BAIKSAN Co,.",operating,false,035150.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
9956 JP,"Valor Holdings Co.",operating,false,9956.T,2,true,2,0,true,true,21,true,OK,
7458 JP,"Daiichikosho Co.",operating,false,7458.T,3,true,3,0,true,true,21,true,OK,
002348 C1,"Goldlok Holdings(Guangdong) Co.,Ltd.",operating,false,002348.SZ,1,true,1,1,true,true,22,true,OK,
0881 HK,"Zhongsheng Group Holdings",operating,false,0881.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
NAHARSPING IN,"Nahar Spinning Mills",operating,false,NAHARSPING.BO,1,true,1,0,true,true,2,true,PARTIAL,thin-price-history
EZV GR,"Domino's Pizza",operating,false,EZV.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
2764 JP,"Hiramatsu",operating,false,2764.T,2,true,2,0,true,true,21,true,OK,
C9F0 GR,"Chipotle Mexican Grill",operating,false,C9F0.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
SMNNY US,"Shimano",operating,false,SMNNY,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
SRI GR,"Sun Art Retail Group",operating,false,SRI.SG,0,false,0,0,false,false,2,true,EMPTY,no-past-quarters|thin-price-history|no-fundamentals
LEVI US,"Levi Strauss &",operating,false,LEVI,4,true,4,4,true,true,20,true,OK,
1361 HK,"361 Degrees International",operating,false,1361.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
1563 TT,"SuperAlloy Industrial Co.",operating,false,1563.TW,4,true,4,3,true,true,22,true,OK,
605255 CH,"Ningbo TIP Rubber Technology Co.,Ltd",operating,false,605255.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
2702 TT,"Hotel Holiday Garden",operating,false,2702.TW,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
SHIVATEX IN,"Shiva Texyarn",operating,false,SHIVATEX.BO,3,true,3,0,true,true,21,true,OK,
5FY GR,"Resorttrust",operating,false,5FY.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
7705 TT,"Mercuries F&B Co.",operating,false,7705.TW,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
603238 CH,"HangZhou Nbond Nonwovens Co.",operating,false,603238.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
JMA IN,"Jullundur Motor Agency (Delhi)",operating,false,JMA.NS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
442A JP,"CLASSICO",operating,false,442A.T,1,true,1,0,true,false,21,true,OK,
VIPCLOTHNG IN,"VIP Clothing",operating,false,VIPCLOTHNG.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
3192 JP,"Shirohato Co.",operating,false,3192.T,2,true,2,0,true,true,21,true,OK,
SAVERA IN,"Savera Industries",operating,false,SAVERA.BO,2,true,2,0,true,true,21,true,OK,
603982 CH,"Nanjing Chervon Auto Precision Technology Co.",operating,false,603982.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
002799 C1,"Xi'an Global Printing Co.",operating,false,002799.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
200045 C1,"Shenzhen Textile (Holdings) Co.",operating,false,200045.SZ,0,true,0,3,true,true,22,true,PARTIAL,no-past-quarters
7372 JP,"Decollte Holdings",operating,false,7372.T,2,true,2,0,true,true,21,true,OK,
301539 C1,"Zhejiang Hongxin Technology Co.",operating,false,301539.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
KMBB34 BZ,"Kimberly-Clark",operating,false,KMBB34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
2602 JP,"The Nisshin OilliO Group,Ltd.",operating,false,2602.T,4,true,4,0,true,true,21,true,OK,
EMAMILTD IN,"Emami",operating,false,EMAMILTD.BO,4,true,4,4,true,true,21,true,OK,
PRDM IT,"Prodalim Investments",operating,false,PRDM.TA,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
2813 JP,"Wakou Shokuhin Co.",operating,false,2813.T,2,true,2,0,true,true,21,true,OK,
0667 HK,"China East Education Holdings",operating,false,0667.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
KKOYY US,"Kesko Oyj",operating,false,KKOYY,0,true,0,3,true,true,19,true,PARTIAL,no-past-quarters
PND GR,"Mowi ASA",operating,false,PND.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
TSGTF US,"Tsingtao Brewery Company",operating,false,TSGTF,0,true,0,3,true,true,19,true,PARTIAL,no-past-quarters
1112 HK,"Health and Happiness (H&H) International Holdings",operating,false,1112.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
GDNGY US,"PT Gudang Garam Tbk",operating,false,GDNGY,0,true,0,4,false,true,19,true,PARTIAL,no-past-quarters
PRDO US,"Perdoceo Education",operating,false,PRDO,4,true,4,4,true,true,19,true,OK,
2BU GR,"Bumitama Agri",operating,false,2BU.F,0,true,0,2,false,true,21,true,PARTIAL,no-past-quarters
MH US,"McGraw Hill",operating,false,MH,3,true,3,3,true,true,19,true,OK,
1NWL IM,"NEWELL BRANDS",operating,false,1NWL.MI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
9CB GR,"Calbee",operating,false,9CB.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
NEAGI IN,"Neelamalai Agro Industries",operating,false,NEAGI.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
APURE-R TB,"Agripure Holdings Public Company",operating,false,APURE-R.BK,0,true,0,2,true,true,21,true,PARTIAL,no-past-quarters
APURE TB,"Agripure Holdings Public Company",operating,false,APURE.BK,2,true,2,2,true,true,21,true,OK,
YNNHF US,"Yihai International Holding",operating,false,YNNHF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
ASPINWALL IN,"Aspinwall and Company",operating,false,ASPINWALL.NS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
037270 KS,"YG Plus",operating,false,037270.KS,0,true,0,2,true,true,21,true,PARTIAL,no-past-quarters
TIMB US,"TIM S.A.",operating,false,TIMB,4,true,4,3,true,true,19,true,OK,
9554 JP,"AViC Co.",operating,false,9554.T,2,true,2,0,true,true,21,true,OK,
LLYVK US,"Liberty Live Holdings",operating,false,LLYVK,3,true,3,3,true,true,19,true,OK,
000676 C1,"Genimous Technology Co.",operating,false,000676.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
QB3 GR,"Quebecor",operating,false,QB3.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
HLTOY US,"Hellenic Telecommunications Organization S.A.",operating,false,HLTOY,0,true,0,2,true,true,19,true,PARTIAL,no-past-quarters
4170 JP,"Kaizen Platform",operating,false,4170.T,2,true,2,0,true,true,21,true,OK,
ADCOUNTY IN,"ADCOUNTY MEDIA INDIA",operating,false,ADCOUNTY.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
6VO0 GR,"Reddit",operating,false,6VO0.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
GENI US,"Genius Sports",operating,false,GENI,4,true,4,4,true,true,19,true,OK,
3985 JP,"TEMONA.inc.",operating,false,3985.T,2,true,2,0,true,true,21,true,OK,
SPORTS MM,"Grupo Sports World, S.A.B. de C.V.",operating,false,SPORTS.MX,2,true,2,4,true,true,20,true,OK,
AH91 GR,"AMC Entertainment Holdings",operating,false,AH91.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
VIV FP,"Vivendi SE",operating,false,VIV.PA,1,true,1,0,true,true,20,true,OK,
ZD US,"Ziff Davis",operating,false,ZD,4,true,4,4,true,true,19,true,OK,
1VIV IM,"Vivendi SE",operating,false,1VIV.MI,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
9505 JP,"Hokuriku Electric Power",operating,false,9505.T,4,true,4,0,true,true,21,true,OK,
600163 CH,"Zhongmin Energy Co.",operating,false,600163.SS,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
BEP US,"Brookfield Renewable Partners L.P.",operating,false,BEP,4,true,4,4,true,true,19,true,OK,
SCRPF US,"Sembcorp Industries",operating,false,SCRPF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
HWI GR,"Hawaiian Electric Industries",operating,false,HWI.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
C3TA GR,"Central Puerto S.A.",operating,false,C3TA.F,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
AMP LN,"AMPEAK ENERGY",operating,false,AMP.L,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
BWN SJ,"Balwin Properties",operating,false,BWN.JO,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
377450 KS,"REFINE Co.",operating,false,377450.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
EGO GR,"EastGroup Properties",operating,false,EGO.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
LINE US,"Lineage",operating,false,LINE,4,true,4,4,true,true,19,true,OK,
601828 CH,"Red Star Macalline Group Corporation",operating,false,601828.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
LLC AU,"Lendlease",operating,false,LLC.AX,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
CIP AU,"Centuria Industrial REIT",operating,false,CIP.AX,0,true,0,0,true,false,22,true,PARTIAL,no-past-quarters
600159 CH,"Beijing Dalong Weiye Real Estate Development Co.,Ltd",operating,false,600159.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
002133 C1,"Cosmos Group Co.",operating,false,002133.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
